boundary,decision_time,liquidity_ratio,lower_liquidity,lower_pair,relative_gap,upper_liquidity,upper_pair,year
4_5,2020-10-19T00:00:00+00:00,1.180024410579145,1123395.2979924139,ATOM-USDT,0.15255990381655818,1325633.8743608813,XRP-USDT,2020
6_7,2020-10-19T00:00:00+00:00,1.0321046305244361,898652.6361423281,TRX-USDT,0.031105984388543177,927503.5469954882,ADA-USDT,2020
8_9,2020-10-19T00:00:00+00:00,1.288970442804814,687013.3363088646,LTC-USDT,0.22418702028264598,885539.8843148499,BCHSV-USDT,2020
10_11,2020-10-19T00:00:00+00:00,1.2755749952151418,491784.1024817644,SENSO-USDT,0.21603982223613805,627307.5041700595,XTZ-USDT,2020
30_31,2020-10-19T00:00:00+00:00,1.354079107109476,13909.95592603984,ETN-USDT,0.2614907099964943,18835.18070026419,ARPA-USDT,2020
4_5,2020-10-26T00:00:00+00:00,1.015250159414769,1216597.225773021,ATOM-USDT,0.015021085466817042,1235150.5274096252,XRP-USDT,2020
6_7,2020-10-26T00:00:00+00:00,1.0051949236098974,872690.0571055287,ADA-USDT,0.005168075850643081,877223.6152873088,BCHSV-USDT,2020
8_9,2020-10-26T00:00:00+00:00,1.1561835214240315,664380.7376507467,LTC-USDT,0.13508540688390516,768146.060823336,TRX-USDT,2020
10_11,2020-10-26T00:00:00+00:00,1.043285952341878,476695.9203626151,XTZ-USDT,0.04149001742495759,497330.1572529989,SENSO-USDT,2020
30_31,2020-10-26T00:00:00+00:00,1.0695306840667815,17610.696898050024,ONT-USDT,0.0650104621612147,18835.18070026419,ARPA-USDT,2020
4_5,2020-11-02T00:00:00+00:00,1.0763047092433495,1319692.8867252683,ATOM-USDT,0.07089508072206832,1420391.6687373566,XRP-USDT,2020
6_7,2020-11-02T00:00:00+00:00,1.0841802220882693,922125.2282930772,LTC-USDT,0.0776441226036455,999749.9348039844,BCHSV-USDT,2020
8_9,2020-11-02T00:00:00+00:00,1.243198474780488,634150.4961820766,TRX-USDT,0.1956232087747934,788374.9296348474,ADA-USDT,2020
10_11,2020-11-02T00:00:00+00:00,1.0680042657926412,457684.4279894639,XTZ-USDT,0.06367415184636031,488808.92147961236,SENSO-USDT,2020
30_31,2020-11-02T00:00:00+00:00,1.559473544529755,11760.078420522703,ETN-USDT,0.3587579580892853,18339.531178400423,ARPA-USDT,2020
4_5,2020-11-09T00:00:00+00:00,1.0375018855639238,1460121.3863247081,ATOM-USDT,0.03614633003152573,1514878.6914640951,XRP-USDT,2020
6_7,2020-11-09T00:00:00+00:00,1.2579833049811835,1136979.0913562248,BCHSV-USDT,0.2050768908932717,1430300.7150388067,LTC-USDT,2020
8_9,2020-11-09T00:00:00+00:00,1.810367039263422,496817.51435008534,XTZ-USDT,0.4476258248676099,899422.0525081767,ADA-USDT,2020
10_11,2020-11-09T00:00:00+00:00,1.4858603617255057,290032.890452775,ZEC-USDT,0.32698924760418535,430948.37552045425,TRX-USDT,2020
30_31,2020-11-09T00:00:00+00:00,1.5402205916081377,15451.450118035675,ARPA-USDT,0.3507423511615928,23798.641642004535,DGB-USDT,2020
4_5,2020-11-16T00:00:00+00:00,1.0192430786952467,1560405.0433629649,XRP-USDT,0.01887977372373237,1590432.040408858,LTC-USDT,2020
6_7,2020-11-16T00:00:00+00:00,1.1765437008603497,1137495.6167127583,BCHSV-USDT,0.15005282058902852,1338313.3025996545,ATOM-USDT,2020
8_9,2020-11-16T00:00:00+00:00,1.7522138011910349,508459.7476022062,XTZ-USDT,0.4292933891285022,890930.1870986959,ADA-USDT,2020
10_11,2020-11-16T00:00:00+00:00,1.3214695456373453,323215.91920606745,TRX-USDT,0.24326670765787523,427119.99389599886,VET-USDT,2020
30_31,2020-11-16T00:00:00+00:00,1.6064805516271736,17489.54631916163,ETN-USDT,0.37752125353330984,28096.61601851578,DGB-USDT,2020
4_5,2020-11-23T00:00:00+00:00,1.058759025008891,1670993.399691158,XRP-USDT,0.05549801571551897,1769179.3426533025,LTC-USDT,2020
6_7,2020-11-23T00:00:00+00:00,1.2455167426756717,913272.0402209465,ATOM-USDT,0.197120387276563,1137495.6167127583,BCHSV-USDT,2020
8_9,2020-11-23T00:00:00+00:00,1.2418547549416104,731023.6984540452,DOT-USDT,0.1947528517157241,907825.255900158,ADA-USDT,2020
10_11,2020-11-23T00:00:00+00:00,1.3508994280881534,520108.86220925266,XTZ-USDT,0.25975244403261044,702614.7645020597,LINK-USDT,2020
30_31,2020-11-23T00:00:00+00:00,1.1581697907053663,41618.25286344161,DAG-USDT,0.13656874145287048,48201.00320837518,WAVES-USDT,2020
4_5,2020-11-30T00:00:00+00:00,1.6659157406414353,1885238.319616778,XRP-USDT,0.3997295447757968,3140648.19151,LTC-USDT,2020
6_7,2020-11-30T00:00:00+00:00,1.0087529308438572,1287218.0588436103,BCHSV-USDT,0.008676981822035607,1298484.9894936327,ADA-USDT,2020
8_9,2020-11-30T00:00:00+00:00,1.3052250587923693,894771.3596827125,ATOM-USDT,0.23384860468030852,1167878.0005475965,LINK-USDT,2020
10_11,2020-11-30T00:00:00+00:00,1.2188022569638102,724857.8440626091,VET-USDT,0.1795223595244024,883458.3763214296,DOT-USDT,2020
30_31,2020-11-30T00:00:00+00:00,1.1309008688187778,60741.32319549278,COTI-USDT,0.115749198208242,68692.41517498497,WAVES-USDT,2020
4_5,2020-12-07T00:00:00+00:00,1.6006631968393426,3462207.152374114,LTC-USDT,0.375258953929476,5541827.568639186,KCS-USDT,2020
6_7,2020-12-07T00:00:00+00:00,1.1131975631259414,1262659.0072221367,BCHSV-USDT,0.10168685853755753,1405588.929898703,ADA-USDT,2020
8_9,2020-12-07T00:00:00+00:00,1.366933212215062,920282.1308376804,DOT-USDT,0.2684353624128139,1257964.2092500725,LINK-USDT,2020
10_11,2020-12-07T00:00:00+00:00,1.1974757828381712,706344.2363167445,ATOM-USDT,0.16491004299905618,845830.1173366238,VET-USDT,2020
30_31,2020-12-07T00:00:00+00:00,1.083048099118607,55435.32200888462,DGB-USDT,0.07667997311125183,60039.12012575038,DAG-USDT,2020
4_5,2020-12-14T00:00:00+00:00,1.6449925851901248,3385560.9991716817,LTC-USDT,0.39209452431396696,5569222.740346286,KCS-USDT,2020
6_7,2020-12-14T00:00:00+00:00,1.182478124884525,1492607.7675037826,ADA-USDT,0.15431839375662443,1764976.03410595,BCHSV-USDT,2020
8_9,2020-12-14T00:00:00+00:00,1.1019875400644763,1129220.8938108846,XLM-USDT,0.09254872342613694,1244387.3549600658,LINK-USDT,2020
10_11,2020-12-14T00:00:00+00:00,1.229659355918031,847407.8648728696,DOT-USDT,0.1867666478628738,1042023.0093194467,VET-USDT,2020
30_31,2020-12-14T00:00:00+00:00,1.2418082193168174,62920.80686950634,DAG-USDT,0.19472267581692168,78135.57513659904,COMP-USDT,2020
4_5,2020-12-21T00:00:00+00:00,1.8645717575608944,3140648.19151,LTC-USDT,0.4636838212608499,5855963.918324245,KCS-USDT,2020
6_7,2020-12-21T00:00:00+00:00,1.1368557645743362,1718592.4332358085,ADA-USDT,0.1203809391119884,1953791.7146779639,BCHSV-USDT,2020
8_9,2020-12-21T00:00:00+00:00,1.537618671252897,1067866.401382176,LINK-USDT,0.3496436933969002,1641971.3171688742,XLM-USDT,2020
10_11,2020-12-21T00:00:00+00:00,1.2344330801999646,844130.820887148,DOT-USDT,0.18991153425829208,1042023.0093194467,VET-USDT,2020
30_31,2020-12-21T00:00:00+00:00,1.014754323837122,99583.77345817586,KPOL-USDT,0.01453979893510674,101053.06470070037,COTI-USDT,2020
4_5,2020-12-28T00:00:00+00:00,1.489992708620784,3770096.729459144,LTC-USDT,0.32885577612950007,5617416.637689189,KCS-USDT,2020
6_7,2020-12-28T00:00:00+00:00,1.367924799353599,1716406.3209575259,ADA-USDT,0.2689656620944796,2347914.7722050725,BCHSV-USDT,2020
8_9,2020-12-28T00:00:00+00:00,1.3564245772801082,859761.2336508173,VET-USDT,0.2627677080245832,1166201.2679166342,XLM-USDT,2020
10_11,2020-12-28T00:00:00+00:00,1.1652040629490756,712594.9126970833,DOT-USDT,0.14178122802880724,830318.4875114833,LINK-USDT,2020
30_31,2020-12-28T00:00:00+00:00,1.0397740661478374,94181.83008484593,KPOL-USDT,0.03825260452512796,97927.82442456498,ALGO-USDT,2020
4_5,2021-01-04T00:00:00+00:00,1.0106851611055472,5539905.738533543,LTC-USDT,0.010572195493460149,5599100.523859319,KCS-USDT,2021
6_7,2021-01-04T00:00:00+00:00,1.3988384212655312,1874076.2328995112,ADA-USDT,0.28512115137980093,2621529.8389604064,BCHSV-USDT,2021
8_9,2021-01-04T00:00:00+00:00,1.2962644684082838,912755.7309533141,LINK-USDT,0.2285524872652527,1183172.8223708123,XLM-USDT,2021
10_11,2021-01-04T00:00:00+00:00,1.1081899443681842,808919.7275542404,DOT-USDT,0.09762761782671373,896436.7078766604,VET-USDT,2021
30_31,2021-01-04T00:00:00+00:00,1.0429419361451222,105807.3360170914,KSM-USDT,0.04117385125373562,110350.90788402283,WAVES-USDT,2021
4_5,2021-01-11T00:00:00+00:00,1.3719812812809449,6169843.326690232,KCS-USDT,0.27112708194797386,8464909.552655153,LTC-USDT,2021
6_7,2021-01-11T00:00:00+00:00,1.1712268081385837,2656597.735265025,ADA-USDT,0.14619440653916754,3111478.4859826453,BCHSV-USDT,2021
8_9,2021-01-11T00:00:00+00:00,1.150071657137125,1475284.8876908238,LINK-USDT,0.13048896232318133,1696683.335535943,DOT-USDT,2021
10_11,2021-01-11T00:00:00+00:00,1.3078439343224353,1109089.1404293713,VET-USDT,0.23538277484302617,1450515.5049334369,XLM-USDT,2021
30_31,2021-01-11T00:00:00+00:00,1.2567955598237264,123680.0348098718,WAVES-USDT,0.20432564215913013,155440.51858789078,KSM-USDT,2021
4_5,2021-01-18T00:00:00+00:00,1.2656893194373766,6886856.248213742,KCS-USDT,0.20991669547743408,8716620.397864696,LTC-USDT,2021
6_7,2021-01-18T00:00:00+00:00,1.395681434207557,4486684.404762117,BCHSV-USDT,0.28350411813869103,6261982.1248750705,ADA-USDT,2021
8_9,2021-01-18T00:00:00+00:00,1.5399462661710461,2765138.357772992,XLM-USDT,0.3506266926531012,4258164.489498857,DOT-USDT,2021
10_11,2021-01-18T00:00:00+00:00,1.222725697927263,2146337.2444561953,VET-USDT,0.18215508049337842,2624381.7052149796,LINK-USDT,2021
30_31,2021-01-18T00:00:00+00:00,1.0213193546385548,173204.2357470991,XDB-USDT,0.020874327448831893,176896.83827389136,COTI-USDT,2021
4_5,2021-01-25T00:00:00+00:00,1.2265907746474514,8933288.418949544,LTC-USDT,0.184732169302821,10957489.161948428,ADA-USDT,2021
6_7,2021-01-25T00:00:00+00:00,1.0565387991994506,7589076.029172616,DOT-USDT,0.0535132256783097,8018153.27489537,KCS-USDT,2021
8_9,2021-01-25T00:00:00+00:00,1.4206258343077682,4468017.202364529,XLM-USDT,0.29608488326043125,6347380.665810569,BCHSV-USDT,2021
10_11,2021-01-25T00:00:00+00:00,1.1103286530857364,3816974.123273015,LINK-USDT,0.0993657623615493,4238095.737156836,VET-USDT,2021
30_31,2021-01-25T00:00:00+00:00,1.2084994164369591,231865.91916939546,COTI-USDT,0.1725275276107967,280209.82800783357,SENSO-USDT,2021
4_5,2021-02-01T00:00:00+00:00,1.0552259957740422,8685035.121841978,LTC-USDT,0.052335704384852716,9164674.83477823,XRP-USDT,2021
6_7,2021-02-01T00:00:00+00:00,1.0425655026220773,7978156.371429054,BCHSV-USDT,0.040827653049159994,8317750.60737646,KCS-USDT,2021
8_9,2021-02-01T00:00:00+00:00,1.3076948219296007,5268439.639159145,XLM-USDT,0.23529558790756258,6889511.235777068,DOT-USDT,2021
10_11,2021-02-01T00:00:00+00:00,1.0022495898479524,4560523.32979053,VET-USDT,0.0022445405523127213,4570782.636774577,LINK-USDT,2021
30_31,2021-02-01T00:00:00+00:00,1.0207022639636998,290757.09399800946,SENSO-USDT,0.020282372925584106,296776.4241072745,ETC-USDT,2021
4_5,2021-02-08T00:00:00+00:00,1.1766486277349644,8613697.606274871,BCHSV-USDT,0.150128614074884,10135295.468147274,XRP-USDT,2021
6_7,2021-02-08T00:00:00+00:00,1.000170790715111,8345820.911630391,KCS-USDT,0.0001707615506236752,8347246.300352077,LTC-USDT,2021
8_9,2021-02-08T00:00:00+00:00,1.1862362650778353,6300424.516847691,XLM-USDT,0.156997615534554,7473792.047270229,DOT-USDT,2021
10_11,2021-02-08T00:00:00+00:00,1.060373505682576,4316302.64142498,VET-USDT,0.05693607522163888,4576892.963474769,LINK-USDT,2021
30_31,2021-02-08T00:00:00+00:00,1.0639212588582387,315425.5188503719,TEL-USDT,0.060080817378192784,335587.9150913008,DIA-USDT,2021
4_5,2021-02-15T00:00:00+00:00,1.300297473485127,9059231.586483596,KCS-USDT,0.2309452103142626,11779695.943621278,ADA-USDT,2021
6_7,2021-02-15T00:00:00+00:00,1.0513288857135885,8397716.52984995,LTC-USDT,0.048822862580008904,8828761.96186573,DOT-USDT,2021
8_9,2021-02-15T00:00:00+00:00,1.107616759251781,7414617.153056111,BCHSV-USDT,0.09716064546050968,8212554.2221606765,XLM-USDT,2021
10_11,2021-02-15T00:00:00+00:00,1.1319550503084663,4736514.719434237,LINK-USDT,0.11657269453633132,5361521.7575239735,VET-USDT,2021
30_31,2021-02-15T00:00:00+00:00,1.2049862129439814,384450.6959903219,ETC-USDT,0.1701149861650002,463257.7882250559,KSM-USDT,2021
4_5,2021-02-22T00:00:00+00:00,2.31369687376054,10767152.777628068,LTC-USDT,0.5677912645597945,24911927.720900178,ADA-USDT,2021
6_7,2021-02-22T00:00:00+00:00,1.0228985526785306,10485219.80792638,KCS-USDT,0.022385946894312347,10725316.166044153,XLM-USDT,2021
8_9,2021-02-22T00:00:00+00:00,1.092716146203702,8673779.163382962,DOT-USDT,0.08484925067302712,9477978.540433802,BCHSV-USDT,2021
10_11,2021-02-22T00:00:00+00:00,1.1548458369565617,5296366.307858768,ATOM-USDT,0.134083556437833,6116486.581627693,VET-USDT,2021
30_31,2021-02-22T00:00:00+00:00,1.0697520732023253,527096.0100356666,ETC-USDT,0.06520396169321843,563862.0495123281,KPOL-USDT,2021
4_5,2021-03-01T00:00:00+00:00,2.0250048183427025,15506964.460223937,KCS-USDT,0.5061740145297943,31401677.749822516,XRP-USDT,2021
6_7,2021-03-01T00:00:00+00:00,1.2530331617976211,11886180.146776415,DOT-USDT,0.2019365245167301,14893777.891011365,LTC-USDT,2021
8_9,2021-03-01T00:00:00+00:00,1.0534626185891884,10725316.166044153,XLM-USDT,0.05074942161762354,11298719.653477829,BCHSV-USDT,2021
10_11,2021-03-01T00:00:00+00:00,1.214724896331532,6706045.172271987,LINK-USDT,0.1767683341141693,8146000.02668266,VET-USDT,2021
30_31,2021-03-01T00:00:00+00:00,1.0121907710781142,661149.8333152053,KPOL-USDT,0.012043946088472373,669209.7595814842,FIL-USDT,2021
4_5,2021-03-08T00:00:00+00:00,1.374622402403081,17778611.8819256,KCS-USDT,0.27252749682252775,24438878.176524535,XRP-USDT,2021
6_7,2021-03-08T00:00:00+00:00,1.197721333110106,12594125.905327171,DOT-USDT,0.16508124857113948,15084253.26868498,LTC-USDT,2021
8_9,2021-03-08T00:00:00+00:00,1.2052849199614701,9374314.29395053,XLM-USDT,0.17032065743262806,11298719.653477829,BCHSV-USDT,2021
10_11,2021-03-08T00:00:00+00:00,1.1648985993083345,7470053.997957194,BNB-USDT,0.1415561830070395,8701855.43897796,VET-USDT,2021
30_31,2021-03-08T00:00:00+00:00,1.1673195268798546,661149.8333152053,KPOL-USDT,0.14333652699795524,771773.1106222002,DGB-USDT,2021
4_5,2021-03-15T00:00:00+00:00,1.0650939624446236,15335860.57504199,KCS-USDT,0.061115699402913386,16334132.507369757,LTC-USDT,2021
6_7,2021-03-15T00:00:00+00:00,1.1717152051580022,13043385.998606445,DOT-USDT,0.146550291745038,15283133.701312166,XRP-USDT,2021
8_9,2021-03-15T00:00:00+00:00,1.088669014453626,10584470.567347765,VET-USDT,0.0814471738208942,11522985.141067903,BNB-USDT,2021
10_11,2021-03-15T00:00:00+00:00,1.0917483502771355,7117511.617316093,BCHSV-USDT,0.08403800221346394,7770531.566283192,XLM-USDT,2021
30_31,2021-03-15T00:00:00+00:00,1.0483172421228613,713376.5703998455,FIL-USDT,0.04609028658635625,747844.9588766312,CRO-USDT,2021
4_5,2021-03-22T00:00:00+00:00,1.1015653632411568,13300406.072237875,KCS-USDT,0.09220094116096675,14651266.646219604,XRP-USDT,2021
6_7,2021-03-22T00:00:00+00:00,1.1254387438528812,11589601.00658441,VET-USDT,0.11145763777728865,13043385.998606445,DOT-USDT,2021
8_9,2021-03-22T00:00:00+00:00,1.3595240422633765,8094752.65214217,BNB-USDT,0.2644484621727101,11005010.84676251,LTC-USDT,2021
10_11,2021-03-22T00:00:00+00:00,1.227690248529755,5368492.79796783,LINK-USDT,0.18546229295413066,6590846.257367324,XLM-USDT,2021
30_31,2021-03-22T00:00:00+00:00,1.056453319614369,896768.7863302319,YFI-USDT,0.05343664368907071,947394.3612451223,EWT-USDT,2021
4_5,2021-03-29T00:00:00+00:00,1.0764383777316646,14885527.706307415,XRP-USDT,0.07101045383827737,16023353.2958573,VET-USDT,2021
6_7,2021-03-29T00:00:00+00:00,1.069367631972593,11171086.017255263,DOT-USDT,0.06486789940016717,11945997.800834408,KCS-USDT,2021
8_9,2021-03-29T00:00:00+00:00,1.1993144777950788,7406077.341247201,XLM-USDT,0.16619033746804715,8882215.779027853,LTC-USDT,2021
10_11,2021-03-29T00:00:00+00:00,1.4033633276015516,4764745.545174541,LINK-USDT,0.28742615662540394,6686669.163450813,BNB-USDT,2021
30_31,2021-03-29T00:00:00+00:00,1.0928581410274378,1064005.1544792145,NEO-USDT,0.08496815601349539,1162806.6951677662,ROSE-USDT,2021
4_5,2021-04-05T00:00:00+00:00,1.1063533069206548,15733570.409808084,VET-USDT,0.09612960548440995,17406887.652560137,XRP-USDT,2021
6_7,2021-04-05T00:00:00+00:00,1.149046845806484,10288347.960751718,DOT-USDT,0.12971346325037966,11821793.772861334,KCS-USDT,2021
8_9,2021-04-05T00:00:00+00:00,1.0904869148408434,7966431.148634589,BNB-USDT,0.08297845082721601,8687288.92556653,LTC-USDT,2021
10_11,2021-04-05T00:00:00+00:00,1.5050080988578511,4920955.140950846,ALGO-USDT,0.3355517483534482,7406077.341247201,XLM-USDT,2021
30_31,2021-04-05T00:00:00+00:00,1.0637795179752982,1298994.780775255,SNX-USDT,0.05995557998398993,1381844.041745529,ROSE-USDT,2021
4_5,2021-04-12T00:00:00+00:00,1.3902462000598612,19523708.86342556,VET-USDT,0.28070294314996724,27142762.058452416,XRP-USDT,2021
6_7,2021-04-12T00:00:00+00:00,1.1128857254326634,10974256.13137502,DOT-USDT,0.1014351454537492,12213092.995849144,KCS-USDT,2021
8_9,2021-04-12T00:00:00+00:00,1.0780591913886555,8058267.110896178,BNB-USDT,0.07240714796754978,8687288.92556653,LTC-USDT,2021
10_11,2021-04-12T00:00:00+00:00,1.0183556802513503,7889470.290502206,TRX-USDT,0.01802482237524291,8034286.884507192,XLM-USDT,2021
30_31,2021-04-12T00:00:00+00:00,1.1090194576981647,1487424.7381595152,ROSE-USDT,0.09830256533500409,1649582.9764805,NEO-USDT,2021
4_5,2021-04-19T00:00:00+00:00,1.0118466522177907,30887430.670327228,KCS-USDT,0.011707952180130205,31253343.319379717,ADA-USDT,2021
6_7,2021-04-19T00:00:00+00:00,1.1439170725739285,19169413.730330035,TRX-USDT,0.12581075676237666,21928219.637357604,VET-USDT,2021
8_9,2021-04-19T00:00:00+00:00,1.2745018167436215,13957147.017236907,BTT-USDT,0.21537969827691525,17788409.230026256,BNB-USDT,2021
10_11,2021-04-19T00:00:00+00:00,1.1402620176957965,10608533.764948267,LTC-USDT,0.1230085853243041,12096508.115613896,DOT-USDT,2021
30_31,2021-04-19T00:00:00+00:00,1.0737611893888461,2199433.9698008397,COTI-USDT,0.068694221878916,2361666.835395581,ZEC-USDT,2021
4_5,2021-04-26T00:00:00+00:00,1.2429217249566933,46170195.49340856,ADA-USDT,0.19544410567379636,57385939.02425511,KCS-USDT,2021
6_7,2021-04-26T00:00:00+00:00,1.1134335483770323,29648538.761179417,LTC-USDT,0.10187725036880357,33011677.71705398,VET-USDT,2021
8_9,2021-04-26T00:00:00+00:00,1.3562016143331697,21034591.962196127,TRX-USDT,0.2626465051867014,28527147.5759699,BNB-USDT,2021
10_11,2021-04-26T00:00:00+00:00,1.1617193180924146,13831266.9202067,DOT-USDT,0.13920687688826897,16068049.974896697,BTT-USDT,2021
30_31,2021-04-26T00:00:00+00:00,1.0492786587805247,3119268.662607182,DASH-USDT,0.04696432007661018,3272982.038676585,XTZ-USDT,2021
4_5,2021-05-03T00:00:00+00:00,1.0030412464290153,57385939.02425511,KCS-USDT,0.003032025292920541,57560463.80638832,VET-USDT,2021
6_7,2021-05-03T00:00:00+00:00,1.6159141800437449,34459689.27847855,BNB-USDT,0.38115525418996654,55683900.54499489,ADA-USDT,2021
8_9,2021-05-03T00:00:00+00:00,1.5845272619101578,18711283.46850777,TRX-USDT,0.36889694230032144,29648538.761179417,LTC-USDT,2021
10_11,2021-05-03T00:00:00+00:00,1.0729125862780524,13192059.167593708,DOT-USDT,0.0679576204162048,14153926.319836058,BTT-USDT,2021
30_31,2021-05-03T00:00:00+00:00,1.0260786538762072,2724857.89407229,XTZ-USDT,0.025415842906087338,2795918.5199536523,KSM-USDT,2021
4_5,2021-05-10T00:00:00+00:00,1.013633401674787,61303479.13635278,VET-USDT,0.013450031986180642,62139254.0914806,ADA-USDT,2021
6_7,2021-05-10T00:00:00+00:00,1.2427469481360052,36645080.26847178,BNB-USDT,0.1953309549462994,45540561.66784224,KCS-USDT,2021
8_9,2021-05-10T00:00:00+00:00,1.5782412367937448,21294881.087324023,BCH-USDT,0.36638330269994923,33608459.464633994,LTC-USDT,2021
10_11,2021-05-10T00:00:00+00:00,1.0109475761919462,14613498.236103322,BCHSV-USDT,0.010829024619836059,14773480.621473935,LINK-USDT,2021
30_31,2021-05-10T00:00:00+00:00,1.0573551730436876,3386670.345216318,COMP-USDT,0.054243999089337,3580913.408908125,ONE-USDT,2021
4_5,2021-05-17T00:00:00+00:00,1.6828965138700047,74172524.76204622,ADA-USDT,0.4057863975840139,124824683.34698418,DOGE-USDT,2021
6_7,2021-05-17T00:00:00+00:00,1.6279778056379814,35566689.4074637,BNB-USDT,0.3857410116177142,57901780.97537039,VET-USDT,2021
8_9,2021-05-17T00:00:00+00:00,1.0646592940982735,32473988.67638932,KCS-USDT,0.060732381200915043,34573733.86075998,LTC-USDT,2021
10_11,2021-05-17T00:00:00+00:00,1.6383248728726088,18607659.16568834,BCHSV-USDT,0.38962044918074257,30485390.837083183,BCH-USDT,2021
30_31,2021-05-17T00:00:00+00:00,1.0065532942604705,4190604.3094850355,WIN-USDT,0.00651062819806797,4218066.572654286,GRT-USDT,2021
4_5,2021-05-24T00:00:00+00:00,1.144093367230024,102431043.09159741,DOGE-USDT,0.12594546158316605,117190676.99954937,ADA-USDT,2021
6_7,2021-05-24T00:00:00+00:00,1.101189547884177,45511574.785521984,VET-USDT,0.09189112635386186,50116870.46156586,TEL-USDT,2021
8_9,2021-05-24T00:00:00+00:00,1.2645194021278177,30672435.315938637,BNB-USDT,0.2091857204268345,38785889.56751488,BCH-USDT,2021
10_11,2021-05-24T00:00:00+00:00,1.2412728548956167,24231420.981039003,LTC-USDT,0.19437535747602108,30077805.09931183,KCS-USDT,2021
30_31,2021-05-24T00:00:00+00:00,1.051607840078475,4496398.510815069,ONE-USDT,0.049075176231687175,4728447.926090307,HTR-USDT,2021
4_5,2021-05-31T00:00:00+00:00,1.3477952077781585,99914019.47307134,DOGE-USDT,0.2580475177319403,134663636.63565916,ADA-USDT,2021
6_7,2021-05-31T00:00:00+00:00,1.3636238226131776,43851460.09177065,VET-USDT,0.26665992232106056,59796895.637509495,TEL-USDT,2021
8_9,2021-05-31T00:00:00+00:00,1.2855371297855944,30680856.191181667,BNB-USDT,0.2221150390523665,39441379.807376266,BCH-USDT,2021
10_11,2021-05-31T00:00:00+00:00,1.0122556049692029,24982389.523668274,DOT-USDT,0.012107223619251482,25288563.820857104,KCS-USDT,2021
30_31,2021-05-31T00:00:00+00:00,1.020562382156262,4985977.294081597,NEO-USDT,0.02014808944144834,5088500.864624947,XTZ-USDT,2021
4_5,2021-06-07T00:00:00+00:00,1.3657291860717162,72422602.38397819,DOGE-USDT,0.2677904154070786,98909661.80706607,XRP-USDT,2021
6_7,2021-06-07T00:00:00+00:00,1.5666420546300388,35583830.608818404,BCH-USDT,0.3616920999633518,55747125.49660653,TEL-USDT,2021
8_9,2021-06-07T00:00:00+00:00,1.3279113151663917,25965977.549151875,BNB-USDT,0.24693766174083953,34480515.39687527,VET-USDT,2021
10_11,2021-06-07T00:00:00+00:00,1.1819026022452515,21532191.781906314,LINK-USDT,0.15390659255652062,25448953.49907889,DOT-USDT,2021
30_31,2021-06-07T00:00:00+00:00,1.0390351735921082,4167883.6473345086,DASH-USDT,0.0375686738853675,4330577.70901992,GRT-USDT,2021
4_5,2021-06-14T00:00:00+00:00,1.830694902510663,46132450.66570288,DOGE-USDT,0.4537593355241369,84454442.2740269,XRP-USDT,2021
6_7,2021-06-14T00:00:00+00:00,1.1336216487738455,32256974.24077188,VET-USDT,0.11787146877300221,36567204.323279284,TEL-USDT,2021
8_9,2021-06-14T00:00:00+00:00,1.0832045617506507,21430034.142622933,BCH-USDT,0.07681334134724971,23213110.741761357,DOT-USDT,2021
10_11,2021-06-14T00:00:00+00:00,1.063377863940025,19543806.5492095,LINK-USDT,0.05960051087126984,20782451.261555474,BNB-USDT,2021
30_31,2021-06-14T00:00:00+00:00,1.2209467786337491,2952717.0232240763,HTR-USDT,0.1809634805548122,3605110.3377224687,ZEC-USDT,2021
4_5,2021-06-21T00:00:00+00:00,1.8908614042404772,32945151.24672576,TEL-USDT,0.4711405088932571,62294714.94929878,ADA-USDT,2021
6_7,2021-06-21T00:00:00+00:00,1.0615991063103136,27612338.966184758,VET-USDT,0.05802482871750622,29313234.369639188,DOGE-USDT,2021
8_9,2021-06-21T00:00:00+00:00,1.390103340669893,13265453.00357075,BNB-USDT,0.28062902178330257,18440350.535763167,DOT-USDT,2021
10_11,2021-06-21T00:00:00+00:00,1.0049666438214233,12852773.173817433,KCS-USDT,0.004942098180032557,12916608.320289329,BCH-USDT,2021
30_31,2021-06-21T00:00:00+00:00,1.0472447127997775,1961555.4695614385,COMP-USDT,0.04511334573699611,2054228.5943617015,XTZ-USDT,2021
4_5,2021-06-28T00:00:00+00:00,1.4700180168846535,30338061.426055163,DOGE-USDT,0.31973622873054486,44597496.89365441,ADA-USDT,2021
6_7,2021-06-28T00:00:00+00:00,1.102597422151647,19737375.94131787,TEL-USDT,0.0930506639054486,21762379.83293502,VET-USDT,2021
8_9,2021-06-28T00:00:00+00:00,1.1106247208839874,12648907.791874647,BNB-USDT,0.09960585137699536,14048189.685838073,DOT-USDT,2021
10_11,2021-06-28T00:00:00+00:00,1.3500084023574912,8137967.378133923,KSM-USDT,0.2592638695776108,10986324.33859196,KCS-USDT,2021
30_31,2021-06-28T00:00:00+00:00,1.0192289343768246,1532294.0364092146,ZEC-USDT,0.0188661582577436,1561758.417881327,UNI-USDT,2021
4_5,2021-07-05T00:00:00+00:00,1.4892253985381168,18550437.679736383,DOGE-USDT,0.32850997506378815,27625782.946661912,ADA-USDT,2021
6_7,2021-07-05T00:00:00+00:00,1.0672534579549646,14784521.869923575,VET-USDT,0.06301545097247427,15778832.089886736,TEL-USDT,2021
