decision_time,year,top_n,c_asset,d_asset,c_rank,d_rank,c_liquidity,d_liquidity,absolute_liquidity_difference,relative_liquidity_difference,proximity_class,near_registered_cutoff,c_cutoff_margin,d_cutoff_margin,c_provenance,d_provenance
2019-08-26T00:00:00+00:00,2019,10,BCHSV-USDT,ATOM-USDT,4,7,28703627.747035146,29694.253706654985,28673933.49332849,0.9989654877784665,LARGE_LIQUIDITY_GAP,False,0.23392509990395963,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-08-26T00:00:00+00:00,2019,10,NEO-USDT,,8,,510312.758449351,,,,ABSENT_FROM_VARIANT,False,0.23392509990395963,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,
2019-08-26T00:00:00+00:00,2019,10,MTV-USDT,,9,,325689.9747792763,,,,ABSENT_FROM_VARIANT,True,0.23392509990395963,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,
2019-08-26T00:00:00+00:00,2019,10,TEL-USDT,,10,,41331.9046295012,,,,ABSENT_FROM_VARIANT,True,0.23392509990395963,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,
2019-09-02T00:00:00+00:00,2019,6,BCHSV-USDT,TRX-USDT,4,6,27024319.10437143,8099476.776160594,18924842.328210834,0.7002893303294946,LARGE_LIQUIDITY_GAP,True,0.04100681387014354,0.9969070198105792,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-09-02T00:00:00+00:00,2019,10,BCHSV-USDT,ATOM-USDT,4,7,27024319.10437143,25051.521213338456,26999267.58315809,0.9990730008361511,LARGE_LIQUIDITY_GAP,False,0.8051307150401931,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-09-02T00:00:00+00:00,2019,10,CHR-USDT,,8,,1529025.3975831417,,,,ABSENT_FROM_VARIANT,False,0.8051307150401931,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,
2019-09-02T00:00:00+00:00,2019,10,NEO-USDT,,9,,462992.1649152762,,,,ABSENT_FROM_VARIANT,True,0.8051307150401931,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,
2019-09-02T00:00:00+00:00,2019,10,MTV-USDT,,10,,174465.93935484657,,,,ABSENT_FROM_VARIANT,True,0.8051307150401931,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,
2019-09-09T00:00:00+00:00,2019,6,BCHSV-USDT,KCS-USDT,4,6,25817550.169905588,6930537.33494539,18887012.8349602,0.731557127251213,LARGE_LIQUIDITY_GAP,True,0.10646211155411844,0.9966318061904726,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-09-09T00:00:00+00:00,2019,10,BCHSV-USDT,ATOM-USDT,4,7,25817550.169905588,23343.39294826116,25794206.776957326,0.9990958323777958,LARGE_LIQUIDITY_GAP,False,0.35323711345779835,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-09-09T00:00:00+00:00,2019,10,CHR-USDT,,8,,1367677.0045834752,,,,ABSENT_FROM_VARIANT,False,0.35323711345779835,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,
2019-09-09T00:00:00+00:00,2019,10,NEO-USDT,,9,,388339.2845411869,,,,ABSENT_FROM_VARIANT,True,0.35323711345779835,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,
2019-09-09T00:00:00+00:00,2019,10,MTV-USDT,,10,,129309.0161534118,,,,ABSENT_FROM_VARIANT,True,0.35323711345779835,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,
2019-09-16T00:00:00+00:00,2019,6,BCHSV-USDT,KCS-USDT,2,6,23964657.92932227,6297045.570170812,17667612.359151457,0.7372361588159378,LARGE_LIQUIDITY_GAP,True,0.11175928211365435,0.9961970433455674,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-09-16T00:00:00+00:00,2019,10,BCHSV-USDT,ATOM-USDT,2,7,23964657.92932227,23947.39135434632,23940710.537967924,0.9990007205016249,LARGE_LIQUIDITY_GAP,False,0.46903731317788816,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-09-16T00:00:00+00:00,2019,10,NEO-USDT,,8,,367254.9110314534,,,,ABSENT_FROM_VARIANT,False,0.46903731317788816,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,
2019-09-16T00:00:00+00:00,2019,10,CHR-USDT,,9,,280271.3738261722,,,,ABSENT_FROM_VARIANT,True,0.46903731317788816,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,
2019-09-16T00:00:00+00:00,2019,10,MTV-USDT,,10,,88809.54873196714,,,,ABSENT_FROM_VARIANT,True,0.46903731317788816,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,
2019-09-23T00:00:00+00:00,2019,6,BCHSV-USDT,TRX-USDT,2,6,21017091.06297182,5547322.56611678,15469768.49685504,0.7360565955823389,LARGE_LIQUIDITY_GAP,True,0.07932197138630544,0.9951717196007731,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-09-23T00:00:00+00:00,2019,10,BCHSV-USDT,BNB-USDT,2,7,21017091.06297182,26784.02881417046,20990307.03415765,0.998725607233945,LARGE_LIQUIDITY_GAP,False,0.3733672138406044,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-09-23T00:00:00+00:00,2019,10,NEO-USDT,ATOM-USDT,8,8,355931.5804610128,25705.946480636303,330225.6339803765,0.9277784049188857,LARGE_LIQUIDITY_GAP,False,0.3733672138406044,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-09-23T00:00:00+00:00,2019,10,CHR-USDT,ALGO-USDT,9,9,144912.6624324757,13800.381433687711,131112.28099878802,0.9047675944804465,LARGE_LIQUIDITY_GAP,True,0.3733672138406044,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-09-23T00:00:00+00:00,2019,10,MTV-USDT,,10,,75250.70129061188,,,,ABSENT_FROM_VARIANT,True,0.3733672138406044,,CURRENT_SEED_ONLY_KLINE_CONFIRMED,
2019-09-30T00:00:00+00:00,2019,10,BCHSV-USDT,BNB-USDT,7,7,1006208.375348143,28552.890817992287,977655.4845301508,0.9716232824954244,LARGE_LIQUIDITY_GAP,False,0.2845545105426811,0.9340777227220197,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-09-30T00:00:00+00:00,2019,10,NEO-USDT,ATOM-USDT,8,8,188274.0508308824,25705.946480636303,162568.10435024608,0.8634652711449506,LARGE_LIQUIDITY_GAP,False,0.2845545105426811,0.9340777227220197,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-09-30T00:00:00+00:00,2019,10,CHR-USDT,ALGO-USDT,9,9,105675.1695368317,14301.97719812145,91373.19233871024,0.8646609486333808,LARGE_LIQUIDITY_GAP,True,0.2845545105426811,0.9340777227220197,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-09-30T00:00:00+00:00,2019,10,MTV-USDT,XTZ-USDT,10,10,65909.36319404615,2873.5455609855644,63035.817633060586,0.9564015578101482,LARGE_LIQUIDITY_GAP,True,0.2845545105426811,0.9340777227220197,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-07T00:00:00+00:00,2019,6,BCHSV-USDT,TRX-USDT,6,6,617368.211743515,437972.0768478231,179396.13489569188,0.29058207319916535,LARGE_LIQUIDITY_GAP,True,0.29058207319916535,0.9383212347642652,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-07T00:00:00+00:00,2019,10,BCHSV-USDT,BNB-USDT,6,7,617368.211743515,27013.576907704068,590354.6348358109,0.9562439782388296,LARGE_LIQUIDITY_GAP,False,0.09888054346100145,0.7744099824164646,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-07T00:00:00+00:00,2019,10,CHR-USDT,ATOM-USDT,8,8,78945.99303746651,23046.112209452906,55899.88082801361,0.7080774929448846,LARGE_LIQUIDITY_GAP,False,0.09888054346100145,0.7744099824164646,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-07T00:00:00+00:00,2019,10,NEO-USDT,ADA-USDT,9,9,50805.98444169601,20117.688890117934,30688.295551578078,0.6040291491014289,LARGE_LIQUIDITY_GAP,True,0.09888054346100145,0.7744099824164646,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-07T00:00:00+00:00,2019,10,COTI-USDT,ALGO-USDT,10,10,43215.03345670758,13976.303622457712,29238.729834249865,0.6765869998351605,LARGE_LIQUIDITY_GAP,True,0.09888054346100145,0.7744099824164646,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-14T00:00:00+00:00,2019,6,BCHSV-USDT,TRX-USDT,5,6,527014.9162525707,333875.0645107005,193139.85174187017,0.3664789093925917,LARGE_LIQUIDITY_GAP,True,0.12643435871646555,0.9290237906218676,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-14T00:00:00+00:00,2019,10,BCHSV-USDT,BNB-USDT,5,7,527014.9162525707,23697.186484848942,503317.7297677217,0.9550350744275857,LARGE_LIQUIDITY_GAP,False,0.007358987382447845,0.061032821218339,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-14T00:00:00+00:00,2019,10,CHR-USDT,ARPA-USDT,8,8,71715.05250970753,23039.61211260085,48675.44039710668,0.6787339434844288,LARGE_LIQUIDITY_GAP,False,0.007358987382447845,0.061032821218339,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-14T00:00:00+00:00,2019,10,MTV-USDT,ATOM-USDT,9,9,29655.34829538897,20259.13317016422,9396.21512522475,0.3168472355013865,LARGE_LIQUIDITY_GAP,True,0.007358987382447845,0.061032821218339,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-14T00:00:00+00:00,2019,10,COTI-USDT,ALGO-USDT,10,10,29229.006087350583,19683.890076310847,9545.116011039736,0.3265631401394305,LARGE_LIQUIDITY_GAP,True,0.007358987382447845,0.061032821218339,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-21T00:00:00+00:00,2019,6,BCHSV-USDT,TRX-USDT,5,6,419029.1117915353,231021.75848198484,188007.35330955044,0.44867372700129504,LARGE_LIQUIDITY_GAP,True,0.29751473835959963,0.8532418090453449,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-21T00:00:00+00:00,2019,10,BCHSV-USDT,ARPA-USDT,5,8,419029.1117915353,22491.61192023435,396537.49987130094,0.9463244646080251,LARGE_LIQUIDITY_GAP,False,0.0762648118227588,0.30762542748355487,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-21T00:00:00+00:00,2019,10,CHR-USDT,BNB-USDT,8,9,57540.33933919096,21501.903756431828,36038.435582759135,0.6263160071114354,LARGE_LIQUIDITY_GAP,True,0.0762648118227588,0.30762542748355487,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-21T00:00:00+00:00,2019,10,COTI-USDT,ATOM-USDT,10,10,24926.65046191105,18412.929755568337,6513.720706342712,0.26131552317050966,LARGE_LIQUIDITY_GAP,True,0.0762648118227588,0.30762542748355487,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-28T00:00:00+00:00,2019,6,BCHSV-USDT,TRX-USDT,5,6,400869.21342386905,220650.0727334114,180219.14069045766,0.44957091903163554,LARGE_LIQUIDITY_GAP,True,0.23219920624072984,0.822250181874403,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-28T00:00:00+00:00,2019,10,BCHSV-USDT,ARPA-USDT,5,8,400869.21342386905,23282.62887850445,377586.5845453646,0.9419196383786999,LARGE_LIQUIDITY_GAP,False,0.07115336230486094,0.35890388734049683,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-28T00:00:00+00:00,2019,10,CHR-USDT,BNB-USDT,8,9,52288.7849171521,20960.551132692468,31328.233784459633,0.5991386840236776,LARGE_LIQUIDITY_GAP,True,0.07115336230486094,0.35890388734049683,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-10-28T00:00:00+00:00,2019,10,TEL-USDT,ATOM-USDT,10,10,26070.11710878485,18711.96214106796,7358.154967716888,0.28224479917036543,LARGE_LIQUIDITY_GAP,True,0.07115336230486094,0.35890388734049683,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-04T00:00:00+00:00,2019,6,BCHSV-USDT,LTC-USDT,5,6,349741.34044110053,228812.08368711823,120929.2567539823,0.3457676939233549,LARGE_LIQUIDITY_GAP,True,0.12375984110679615,0.7991050142366339,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-04T00:00:00+00:00,2019,10,BCHSV-USDT,ARPA-USDT,5,8,349741.34044110053,30431.993888417943,319309.3465526826,0.9129871411539838,LARGE_LIQUIDITY_GAP,False,0.20692317420005266,0.35576922237921377,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-04T00:00:00+00:00,2019,10,CHR-USDT,BNB-USDT,8,9,47428.24648427785,21689.95030227269,25738.29618200516,0.5426786375190412,LARGE_LIQUIDITY_GAP,True,0.20692317420005266,0.35576922237921377,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-04T00:00:00+00:00,2019,10,COTI-USDT,ATOM-USDT,10,10,39236.16047124224,19208.09795789,20028.06251335224,0.5104490926942664,LARGE_LIQUIDITY_GAP,True,0.20692317420005266,0.35576922237921377,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-11T00:00:00+00:00,2019,6,BCHSV-USDT,LTC-USDT,5,6,395479.0447885331,191043.6542390044,204435.39054952873,0.5169310314756185,LARGE_LIQUIDITY_GAP,True,0.1480342016813519,0.7530185706304311,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-11T00:00:00+00:00,2019,10,BCHSV-USDT,ARPA-USDT,5,8,395479.0447885331,36000.379419621386,359478.66536891175,0.9089701972986428,LARGE_LIQUIDITY_GAP,False,0.1226952013775952,0.39178244946572416,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-11T00:00:00+00:00,2019,10,COTI-USDT,BNB-USDT,8,9,80373.52158676079,23688.679241376318,56684.84234538447,0.7052676208071199,LARGE_LIQUIDITY_GAP,True,0.1226952013775952,0.39178244946572416,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-11T00:00:00+00:00,2019,10,CHR-USDT,ATOM-USDT,10,10,43179.51832645375,20853.01856731,22326.49975914375,0.5170622699018278,LARGE_LIQUIDITY_GAP,True,0.1226952013775952,0.39178244946572416,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-18T00:00:00+00:00,2019,6,BCHSV-USDT,LTC-USDT,5,6,424098.4969023623,182643.9609458788,241454.53595648354,0.5693359861449171,LARGE_LIQUIDITY_GAP,True,0.2722379245024322,0.7932782847336778,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-18T00:00:00+00:00,2019,10,BCHSV-USDT,ARPA-USDT,5,7,424098.4969023623,37756.472889767225,386342.0240125951,0.9109723963523981,LARGE_LIQUIDITY_GAP,False,0.04826171031615561,0.12200999416343254,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-18T00:00:00+00:00,2019,10,COTI-USDT,ALGO-USDT,8,8,78637.57241971273,29269.63607684891,49367.93634286382,0.6277906962764831,LARGE_LIQUIDITY_GAP,False,0.04826171031615561,0.12200999416343254,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-18T00:00:00+00:00,2019,10,NEO-USDT,BNB-USDT,9,9,57120.97703301317,21361.298132498727,35759.678900514446,0.6260340904156292,LARGE_LIQUIDITY_GAP,True,0.04826171031615561,0.12200999416343254,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-18T00:00:00+00:00,2019,10,MTV-USDT,ATOM-USDT,10,10,43405.09137107671,21237.99872720877,22167.09264386794,0.510702591416249,LARGE_LIQUIDITY_GAP,True,0.04826171031615561,0.12200999416343254,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-25T00:00:00+00:00,2019,6,BCHSV-USDT,LTC-USDT,5,6,406633.3716564037,171341.0961227775,235292.2755336262,0.5786349373519767,LARGE_LIQUIDITY_GAP,True,0.31727525461796846,0.7802611461214921,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-25T00:00:00+00:00,2019,10,BCHSV-USDT,ARPA-USDT,5,7,406633.3716564037,37650.29608430636,368983.0755720973,0.9074097240692777,LARGE_LIQUIDITY_GAP,False,0.02972202240877776,0.01975006755730402,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-25T00:00:00+00:00,2019,10,COTI-USDT,BNB-USDT,8,8,81244.6421316452,27737.418957887377,53507.223173757826,0.658593868713916,LARGE_LIQUIDITY_GAP,False,0.02972202240877776,0.01975006755730402,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-25T00:00:00+00:00,2019,10,NEO-USDT,ALGO-USDT,9,9,57120.97703301317,25995.305157709543,31125.67187530363,0.5449079041017539,LARGE_LIQUIDITY_GAP,True,0.02972202240877776,0.01975006755730402,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-11-25T00:00:00+00:00,2019,10,VET-USDT,ADA-USDT,10,10,40455.59273814378,24160.944610651957,16294.648127491822,0.4027786277403451,LARGE_LIQUIDITY_GAP,True,0.02972202240877776,0.01975006755730402,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-02T00:00:00+00:00,2019,6,BCHSV-USDT,LTC-USDT,5,6,414201.4363560628,174664.94035600813,239536.4960000547,0.5783091872094338,LARGE_LIQUIDITY_GAP,True,0.26847998098977516,0.8158202800808152,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-02T00:00:00+00:00,2019,10,BCHSV-USDT,ATOM-USDT,5,7,414201.4363560628,32169.73979447069,382031.69656159217,0.9223331042077402,LARGE_LIQUIDITY_GAP,False,0.14055139882280665,0.12301254857830375,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-02T00:00:00+00:00,2019,10,COTI-USDT,ARPA-USDT,8,8,78338.40414316882,28745.166322700254,49593.23782046857,0.6330641830516934,LARGE_LIQUIDITY_GAP,False,0.14055139882280665,0.12301254857830375,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-02T00:00:00+00:00,2019,10,VET-USDT,BNB-USDT,9,9,53011.69165506451,27427.87622827571,25583.815426788802,0.4826070368260854,LARGE_LIQUIDITY_GAP,True,0.14055139882280665,0.12301254857830375,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-02T00:00:00+00:00,2019,10,NEO-USDT,ADA-USDT,10,10,40034.60633222834,27316.593663987835,12718.012668240503,0.317675477128455,LARGE_LIQUIDITY_GAP,True,0.14055139882280665,0.12301254857830375,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-09T00:00:00+00:00,2019,6,BCHSV-USDT,LTC-USDT,5,6,406385.4430691471,159549.96578667988,246835.47728246724,0.6073925173556667,LARGE_LIQUIDITY_GAP,True,0.28164135142813057,0.7922176085888016,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-09T00:00:00+00:00,2019,10,BCHSV-USDT,ATOM-USDT,5,7,406385.4430691471,33151.67344073123,373233.7696284159,0.9184230783702299,LARGE_LIQUIDITY_GAP,False,0.040167516014137025,0.010727170803196859,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-09T00:00:00+00:00,2019,10,COTI-USDT,ADA-USDT,8,8,78338.40414316882,27292.578060391937,51045.82608277688,0.6516066626719523,LARGE_LIQUIDITY_GAP,False,0.040167516014137025,0.010727170803196859,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-09T00:00:00+00:00,2019,10,VET-USDT,BNB-USDT,9,9,56189.26169365066,24516.299308260983,31672.962385389677,0.5636835479005536,LARGE_LIQUIDITY_GAP,True,0.040167516014137025,0.010727170803196859,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-09T00:00:00+00:00,2019,10,NEO-USDT,ALGO-USDT,10,10,34539.020083028896,21799.253402795,12739.766680233897,0.3688514222351581,LARGE_LIQUIDITY_GAP,True,0.040167516014137025,0.010727170803196859,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-16T00:00:00+00:00,2019,6,BCHSV-USDT,LTC-USDT,5,6,364581.98572288896,142213.33253912232,222368.65318376664,0.6099277032101754,LARGE_LIQUIDITY_GAP,True,0.21918680009275304,0.764288873937318,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-16T00:00:00+00:00,2019,10,BCHSV-USDT,ALGO-USDT,5,8,364581.98572288896,32590.609918748563,331991.3758041404,0.9106082823754217,LARGE_LIQUIDITY_GAP,False,0.027763118188005916,0.06979762157101506,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-16T00:00:00+00:00,2019,10,COTI-USDT,BNB-USDT,8,9,92173.99799822044,21742.867657236635,70431.1303409838,0.7641106154725282,LARGE_LIQUIDITY_GAP,True,0.027763118188005916,0.06979762157101506,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-16T00:00:00+00:00,2019,10,VET-USDT,ARPA-USDT,9,10,55283.80029250795,20089.7492170466,35194.05107546135,0.6366069425265405,LARGE_LIQUIDITY_GAP,True,0.027763118188005916,0.06979762157101506,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-23T00:00:00+00:00,2019,6,BCHSV-USDT,LTC-USDT,5,6,361060.6955485038,135312.9140247896,225747.78152371416,0.6252349931935139,LARGE_LIQUIDITY_GAP,True,0.2409972048001283,0.7126567205423051,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-23T00:00:00+00:00,2019,10,BCHSV-USDT,ALGO-USDT,5,8,361060.6955485038,33085.61243568172,327975.08311282203,0.9083655107199639,LARGE_LIQUIDITY_GAP,False,0.1490601014352546,0.05133901615927183,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-23T00:00:00+00:00,2019,10,COTI-USDT,BNB-USDT,8,9,87120.98271540407,20384.074697494896,66736.90801790917,0.766025656940957,LARGE_LIQUIDITY_GAP,True,0.1490601014352546,0.05133901615927183,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-23T00:00:00+00:00,2019,10,VET-USDT,XTZ-USDT,9,10,51964.97731601292,18890.677096090003,33074.300219922916,0.6364729078738792,LARGE_LIQUIDITY_GAP,True,0.1490601014352546,0.05133901615927183,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-30T00:00:00+00:00,2019,6,BCHSV-USDT,LTC-USDT,4,6,353543.8570755161,135312.9140247896,218230.94305072646,0.6172669633009997,LARGE_LIQUIDITY_GAP,True,0.28343668281797446,0.7546412614435235,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-30T00:00:00+00:00,2019,10,BCHSV-USDT,ALGO-USDT,4,8,353543.8570755161,29619.67893405304,323924.178141463,0.916220637577854,LARGE_LIQUIDITY_GAP,False,0.10784652880580745,0.052974779772892756,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-30T00:00:00+00:00,2019,10,COTI-USDT,XTZ-USDT,8,9,96238.40165324228,18365.836638802582,77872.5650144397,0.8091631165594713,LARGE_LIQUIDITY_GAP,True,0.10784652880580745,0.052974779772892756,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2019-12-30T00:00:00+00:00,2019,10,VET-USDT,ARPA-USDT,9,10,44341.7598508056,17688.09749074505,26653.662360060553,0.6010961777281897,LARGE_LIQUIDITY_GAP,True,0.10784652880580745,0.052974779772892756,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2020-01-06T00:00:00+00:00,2020,6,BCHSV-USDT,LTC-USDT,4,6,406047.4568115684,146112.96250238374,259934.49430918467,0.640157917378142,LARGE_LIQUIDITY_GAP,True,0.2828671153289812,0.8020556089182238,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2020-01-06T00:00:00+00:00,2020,10,BCHSV-USDT,ATOM-USDT,4,7,406047.4568115684,28922.24139168875,377125.21541987965,0.9287712780698181,LARGE_LIQUIDITY_GAP,False,0.02143657785703207,0.058297445290619754,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2020-01-06T00:00:00+00:00,2020,10,COTI-USDT,ALGO-USDT,8,8,94337.26604993406,28317.31905347998,66019.94699645408,0.6998289197983412,LARGE_LIQUIDITY_GAP,False,0.02143657785703207,0.058297445290619754,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
2020-01-06T00:00:00+00:00,2020,10,ETC-USDT,XTZ-USDT,9,9,41009.27327008115,24902.20628774943,16107.066982331715,0.3927664573876474,LARGE_LIQUIDITY_GAP,True,0.02143657785703207,0.058297445290619754,CURRENT_SEED_ONLY_KLINE_CONFIRMED,MULTI_CHANNEL_CONFIRMED
