source_kind,source_name,source_commit,block_index,language,start_line,end_line,line_count,sha256,python_like,python_ast_valid,executable_score,accounting_score,executable_candidate,accounting_candidate
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,129,text,6097,6099,3,46a3d6cce42d3027c2a35b3672dca250a7d037e01e09ade9bd41b678554516be,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,130,text,6119,6121,3,233574bcd88da8fcaf222df45a4bcfa97212b32ffcd51e7ac7e52aa5e647d6ae,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,131,text,6127,6129,3,079557e2cf41f9e2eb396cd72921e7ee0732cb52df543528508bf8a3f2642e70,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,132,text,6149,6151,3,48fb4a966cc5a90674249f248218b7f1620af7844f396ee3d3700c9920ddbd8e,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,133,text,6157,6159,3,1b653e87a35703d9c5822e1ec4b0697b65eb1ae3977dd89b5970d14948b3c9f2,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,134,text,6186,6188,3,42c9b63738c690cc315a4ae314e1dcd5e438128d52ae4001a6e80dcb7062e864,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,135,text,6194,6196,3,8215706ecfcabf24dcc7093c2d6284a5bb96c4c7dbc415e8803e7d5403d87f06,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,136,text,6223,6225,3,c860ade1e73284cc9f64a328455dda93638d52d9e2dd5722d69456b9718b8b89,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,137,text,6231,6233,3,0f3cc6046a86b8ede6bdd1bbd155f8abf2a5730a6096c377230183ff60f086c7,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,138,text,6260,6262,3,1ada9f8379e5e6bdc46545d224357e39f16cce6ebefa4b9c0f132d5e8a53e531,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,139,text,6289,6291,3,1ada9f8379e5e6bdc46545d224357e39f16cce6ebefa4b9c0f132d5e8a53e531,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,140,text,6318,6320,3,1ada9f8379e5e6bdc46545d224357e39f16cce6ebefa4b9c0f132d5e8a53e531,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,141,text,6347,6349,3,1ada9f8379e5e6bdc46545d224357e39f16cce6ebefa4b9c0f132d5e8a53e531,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,142,text,6376,6378,3,7697531295b4a7c742ee4d40fd9fc85c70174d27bd6b3abcebae1adbc056d311,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,143,text,6384,6386,3,dbaba4489354c2617007af805276e47cc9ed7ab2919572a864a766cfb36d9e4b,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,144,text,6413,6415,3,1ada9f8379e5e6bdc46545d224357e39f16cce6ebefa4b9c0f132d5e8a53e531,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,145,text,6442,6444,3,1ada9f8379e5e6bdc46545d224357e39f16cce6ebefa4b9c0f132d5e8a53e531,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,146,text,6471,6473,3,3b153c5a75b8fa6d63111d581b79e200ba40023fc6792ccd576aaeb11e400475,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,147,text,6479,6481,3,47cefc22d1e1e99c81ac17dbe372d7bede261c545b7e63d007659f041d401680,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,148,text,6508,6510,3,9bf6cd6cfeca063e99c69f42de5ba35b93fe62ed6a5bd58707dc0c279463dd37,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,149,text,6516,6518,3,de691be50025216df6c219317de4307c1884dd0a37e0dbc073e655cd86fbeda2,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,150,text,6545,6547,3,692f55d3aba0696a54684b4826719aa54e56644ff36cbaa160121a0fcbf332b8,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,151,text,6553,6555,3,8f3bf2d72cc1b01d50a2aace91b91d4bf6743127d294e64623269ef8229db302,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,152,text,6582,6584,3,42df8821a99c1050f60c63924ad9ca75a5d3f7ab4f06d5468b0e773b2c0bb3d7,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,153,text,6590,6592,3,75fb153fcf168746aa23dd9cb64e64865b1803fe831e94a1be1f178e6a10cee0,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,154,text,6619,6621,3,7d84d16ceafc156f2889c37cf432f5f1be3fbf9e1581d7253f19a76647b18fd6,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,155,text,6627,6629,3,f847943abc0c62a748a5e8f79c5f37bb21d241615f1af42b5d85ef64081912ba,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,156,text,6656,6658,3,2994aef68aa419cd511c6d8b51329fb6e9189bbe79e8b6d9d597073f83bbaa09,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,157,text,6664,6666,3,96183ada8e94897f1c4101e7062958829b4a67a03f2a5ab882f1067e764fb0e8,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,158,text,6693,6695,3,32069bac6b450027bc61dd87022a36cb35387f631be7e494f1eed43c7d3c4267,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,159,text,6701,6703,3,bd630ce949cbca4ca0298e9812446f2f688b1230b5ac2a4ac82be774e23a203e,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,160,text,6730,6732,3,f668cd8ee5812a27c5345ce9992a0e83a7ae844f559750658e6a431bfab4ff81,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,161,text,6738,6740,3,18f3a40e93418cb9c2c08863d38cd02783e2b261e38d4f54c38ed1e7d06b418e,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,162,text,6767,6769,3,fb631d164c9d33d565e3ab2dfc2b9be19c2960006646d8a13c93461f389ed930,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,163,text,6775,6777,3,acbd150943fd1d8ca5d7b1dd0c66328cd3118c248cf1c3c327096de64c1ff936,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,164,text,6804,6806,3,b9c06681ed1582de8a5c8936ed92d525e77e02163f6ffcc9c81b4d8ebb44bd5e,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,165,text,6812,6814,3,ed4879089c99c50f8a5a08cd8096b2a29d76318b8861f8339fde227188be7d18,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,166,text,6841,6843,3,6f2c33f05180a2c092c22f50649316610a42e7b696fc095894e934e31a79aa9f,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,167,text,6849,6851,3,c6a54ef9c97bc44fb41e72aafa87c1bf92f4efeeede351b088a5b5b4d42bd832,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,168,text,6878,6880,3,56f235354c77e9377d2406786cc72f019ee55a135a8f7f3a4cb2370f810fbd0e,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,169,text,6886,6888,3,287284e12ac063f69525a0da086ff1532b70ab6d3d1ef7ebe6082f1302c82649,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,170,text,6915,6917,3,1ada9f8379e5e6bdc46545d224357e39f16cce6ebefa4b9c0f132d5e8a53e531,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,171,text,6944,6946,3,084d312d933f41965ee45a2d25c089e2c2d2392cddf6bd2f2c92bc044eb7fffb,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,172,text,6952,6954,3,640e884258a602d08129c62c86ffc4c58460e481b03801514873750795e0b2c7,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,173,text,6981,6983,3,af2bb96d5344bf712998a78a245a95f976ad3e2de93ef147e94b1d370d91a6a8,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,174,text,6989,6991,3,1819874e67560ec140e3dd33534d9bc0e8fc868d61078a9c56c93b73307f0d31,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,175,text,7018,7020,3,1ada9f8379e5e6bdc46545d224357e39f16cce6ebefa4b9c0f132d5e8a53e531,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,176,text,7047,7049,3,4d20aadf7562de9954b849d4b294b498292fe6ea8dfe6e513f2aeaa1b59a3589,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,177,text,7055,7057,3,65d6c2e466f7b4b3ec177160462a354534de08d50942095c150277714e582df0,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,178,text,7084,7086,3,84a931897845484e9204dfccf6c451232955156060d93735a4ec7a958d115d2e,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,179,text,7092,7094,3,6677d508bcd2e1f0a30ec2b1f52339598a7e4fa0ad8b561d6da7e5edfd57ef02,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,180,text,7121,7123,3,8f9bc9f0b215fc6e9a67298b9d54e2e7f6f4e3c709cfdb39dc60ba163b61a84a,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,181,text,7129,7131,3,d22e1da8a3cba26aa4ad76466984c44826469d1f5a8261981d239ffa9ac6d0f2,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,182,text,7158,7160,3,88ec73c3bc397e5dc4e037289d65caada1822364016a9004360d887553d521ab,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,183,text,7166,7168,3,f44852b9f1240a411dac690cc4bc09dcd8b31a7ef250f5a2331ec6920bb5ba2f,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,184,text,7195,7197,3,2d740c26ec16c5e93e8173053d83f3a7539dd273b1c386d90f89b96d58a623c9,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,185,text,7203,7205,3,a60a7a3175693d3347cfa2c067116892b0513ebc6c79badaae4b389b3c310e40,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,186,text,7232,7234,3,87a552c644e98ec793c18cb932c837064e2af1500963f3bc5235e58072d74db9,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,187,text,7240,7242,3,9a71d0e004a3a125a8611d32af0e89c968029c56d25a94ab390010d8f2bd57b4,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,188,text,7269,7271,3,cb2fa3cadff9364352a7029759747ed4867198c3a7968dab6c6f30fc7876edc2,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,189,text,7277,7279,3,1e6a1bc7c093b9bed704b2746d7174437aef33033c0c28978fe094bd31c99e76,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,190,text,7306,7308,3,1ada9f8379e5e6bdc46545d224357e39f16cce6ebefa4b9c0f132d5e8a53e531,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,191,text,7335,7337,3,1ada9f8379e5e6bdc46545d224357e39f16cce6ebefa4b9c0f132d5e8a53e531,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,192,text,7364,7366,3,8d6b919db04dcc792ce06529743802524456ab6ddc7c2a6a89a82de1167cbbd8,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,193,text,7372,7374,3,dc8c4e3eae7cdda7f20be0125ae769bf5115dbed28549d780e36b7a466a8b19b,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,194,text,7401,7403,3,8f1ad401da5bfa52d63e8e52f0559a1ef512f861109ef56b47751dbe9c47fbb1,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,195,text,7409,7411,3,e93ca8541d0c53b4a4a2d0d88641c79981012919c45a297e2b0ce82d4bf1863f,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,196,text,7438,7440,3,c2d18ab62c77c87dff0554bb9797efcc9768d65246f45a5b87608dd44e1affcb,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,197,text,7446,7448,3,468ae0c55408dca10fb3167e8c8168f5f45204e6a1aec67cbe541cf42804d4e8,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,198,text,7475,7477,3,01b480b794b1e8fe92e115d95a1daf0bb6ab4a3c5d5cfab47a9f089c834f90f9,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,199,text,7483,7485,3,6cb6c4e18900f75c455606fd214833d1bccc03611bd3e6ad449640c70d89f46f,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,200,text,7512,7514,3,f224ecc3ea850c37663098bf98cf172e857b1c157106f6df5d3f5f32c0e84e00,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,201,text,7520,7522,3,59a5af6e37dfc1e0ab9a3ef9658f0163dbf2872fd560af90fe91f5241da6a2d9,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,202,text,7549,7551,3,23dc0800724b07e23fbd8b0e8539af91e65df02c0183403e08bac69a65456750,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,203,text,7557,7559,3,f5cb3e94ccdedd08737ce22f8bc3d8ab6c138c30c8ac7ed408629e61d0a92856,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,204,text,7584,7586,3,75c52af4c12faec6a20325d49d39bf20199400f3dbf44c8fcc445a0356d94f73,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,205,text,7592,7594,3,e30f994c3219eb7207fa0a101ae0487293337dc6761a3df39c09602d3bcedbc3,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,206,text,7626,7628,3,05b275d04e2494b7e11216e079a8564162a1d7d2f741d74a7eb98fb88bbf2afc,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,207,text,7634,7636,3,1ca9c16e93cdf7962948f9237b77624ed92cda6e78fa8bd18f4066c7fd4b25ef,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,208,text,7658,7660,3,5ea4cfb0c42d62965ddeed5494ae562f58d11dc430dd9b30cb9728ba53eb09f4,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,209,text,7666,7668,3,114f036c63926c2216dea3a6efc8b5df5a4d411896c29c7fb8b9ba326945dc1f,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,210,text,7687,7689,3,65c80134f9709ba626b4f2666b47d0db604f73f6a8107d4241c7d6119ab1d9c6,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,211,text,7695,7697,3,9414c3c56f1b0fa883c6125498ded455233eff808ce1752a818fa75d1cebdc6d,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,212,text,7722,7724,3,2e0b6ff02d2cf9ec59919d5a8a7ae9b69365a38872d440d32b7ac6c1f402c732,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,213,text,7730,7732,3,93bee00d5f962d6f8a68a2fdbbdd5afc0431c5b4e434769927c939afd7851127,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,214,text,7769,7771,3,829384279d8bc7ab66f21dc5fd997d91ded3b53217251d83154a48a38d9e6d95,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,215,text,7777,7779,3,d786a5e29a8ffbdc636bb3acca8de672e00739a1335fd9e4220627d92a6e5c66,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,216,text,7801,7803,3,79a64db642aff2efe1c3c049ed600b07cbb2b648a9514b1c66020286502c2c28,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,217,text,7809,7811,3,f34dcc01824c64a2921d66020a02ac963148351f25ca9a5cc48e412813ebe4d9,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,218,text,7830,7832,3,65c80134f9709ba626b4f2666b47d0db604f73f6a8107d4241c7d6119ab1d9c6,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,219,text,7838,7840,3,9414c3c56f1b0fa883c6125498ded455233eff808ce1752a818fa75d1cebdc6d,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,220,text,7865,7867,3,2e0b6ff02d2cf9ec59919d5a8a7ae9b69365a38872d440d32b7ac6c1f402c732,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,221,text,7873,7875,3,9523d90280643187ac1f2bc2758ea699f5f4b0105780dbaf65f843e48607b668,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,222,text,7912,7914,3,03b413a839056fbe1e35c3fa03ee8a5b1099ca3671d219604304d4188dece42a,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,223,text,7920,7922,3,961cf147b8e87be9db3f963c51bc8549af94eb45f42f5479df2d42ac3f53d8f4,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,224,text,7944,7946,3,8282f2e92acac3160e76e6e6481797d1b17637f69fb63da729a2bd10eed53f23,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,225,text,7952,7954,3,c46863f554a644275f8a4821e5b6c08a8f519f2120874aa76c4dd68db130d25d,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,226,text,7973,7975,3,65c80134f9709ba626b4f2666b47d0db604f73f6a8107d4241c7d6119ab1d9c6,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,227,text,7981,7983,3,9414c3c56f1b0fa883c6125498ded455233eff808ce1752a818fa75d1cebdc6d,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,228,text,8008,8010,3,2e0b6ff02d2cf9ec59919d5a8a7ae9b69365a38872d440d32b7ac6c1f402c732,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,229,text,8016,8018,3,b90818f7a1bdeabaf76d20c9307a452e3d16be2c536f7db5f365e72cd450755b,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,230,text,8052,8054,3,cfa426462ecc4d603a30b9de1cc49c65f96af437785317bebd1a869ebbfaff3e,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,231,text,8060,8062,3,246fa82a938f648303ed24d4c7e5ead4ff45de0be37864bd8d20bc1a9e9d73ca,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,232,text,8084,8086,3,a9ecacf81cef419ede5ad145259bbaab9a95fd8a06674ad38ce283a6c0958745,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,233,text,8092,8094,3,9bdbc4b1960e10b6dfc4a94be6c291cd781b5c110467322b903211f8c9e0c4ec,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,234,text,8113,8115,3,65c80134f9709ba626b4f2666b47d0db604f73f6a8107d4241c7d6119ab1d9c6,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,235,text,8121,8123,3,64779949e319a78979461bad327293c514522f9351c95c52f907025c67f6edbc,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,236,text,8148,8150,3,2e0b6ff02d2cf9ec59919d5a8a7ae9b69365a38872d440d32b7ac6c1f402c732,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,237,text,8156,8158,3,2afbf45a62aa39ae249727a1dd2422df6590544a3c5a980774a030da46875e2f,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,238,text,8195,8197,3,25afc908dd51c959597cf68aed2e99a861e61131bab6244769e969688701defc,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,239,text,8203,8205,3,dbd1727edef73120496b8a84553c67fa867721118caedc901db8fac8dc44e06e,False,False,0,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,240,text,8227,8229,3,4f26a913ae83c2bdfb39c39aba1dc901c786ae1fd84863d10eeffaa00dad50c9,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,241,text,8235,8237,3,18d3ed7449206da7aac15529499894ac620942666b80ff438a3c1249366c7462,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,242,text,8256,8258,3,65c80134f9709ba626b4f2666b47d0db604f73f6a8107d4241c7d6119ab1d9c6,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,243,text,8264,8266,3,9414c3c56f1b0fa883c6125498ded455233eff808ce1752a818fa75d1cebdc6d,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,244,text,8291,8293,3,2e0b6ff02d2cf9ec59919d5a8a7ae9b69365a38872d440d32b7ac6c1f402c732,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,245,text,8299,8301,3,cac7ec87d097eb6bf0b73b1bf7de6c46d374ac34b17d45ff4d3067f7611f6bc3,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,246,text,8344,8346,3,e11079cac3fc4cf7fe731865a18bfc21118e9d04e6698cb3c6720429b5d3b5dc,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,247,text,8352,8354,3,4e4471cb85e0c00f7d27ad685f58c1d07db2961bb899b79c687cec77633104f8,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,248,text,8373,8375,3,4e2981e28c6b4e2094ad031411f2d916766c81d818408c11541471464b344099,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,249,text,8381,8383,3,64779949e319a78979461bad327293c514522f9351c95c52f907025c67f6edbc,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,250,text,8402,8404,3,4e2981e28c6b4e2094ad031411f2d916766c81d818408c11541471464b344099,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,251,text,8410,8412,3,64779949e319a78979461bad327293c514522f9351c95c52f907025c67f6edbc,False,False,2,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,252,text,8443,8445,3,764af982c88555c353e2a5c5df28abc7300a1f6c9b235ec1287f9f60c47165df,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,253,text,8451,8453,3,324b8606ba813ab3e6647904b3b97d5756e69ad871d51b5af5a1d3b64a71800e,False,False,1,1,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,254,text,8496,8498,3,e11079cac3fc4cf7fe731865a18bfc21118e9d04e6698cb3c6720429b5d3b5dc,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,255,text,8504,8506,3,4e4471cb85e0c00f7d27ad685f58c1d07db2961bb899b79c687cec77633104f8,False,False,0,0,False,False
LOCAL_FILE,BF01_SOURCE_SCHEMA_FOR_CHATGPT.md,,256,text,8531,8533,3,51a4bcbc657c6a42c7c2a7471bfe78570254d1eca4d13e9a28b2945f6136fbc4,False,False,0,1,False,False
