asset,canonical_symbol,day,source_timestamp,available_at,market_cap_usd,rebalance_time,market_cap_rank,top6_member,top10_member,fixed6_symbol,fixed10_symbol,pit_selected
link,LINK,2021-12-05 00:00:00+00:00,2021-12-05 00:00:00+00:00,2021-12-06 00:00:00+00:00,19390930414.7613,2021-12-06 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2021-12-12 00:00:00+00:00,2021-12-12 00:00:00+00:00,2021-12-13 00:00:00+00:00,947544868724.2345,2021-12-13 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-12-12 00:00:00+00:00,2021-12-12 00:00:00+00:00,2021-12-13 00:00:00+00:00,488223764661.8663,2021-12-13 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2021-12-12 00:00:00+00:00,2021-12-12 00:00:00+00:00,2021-12-13 00:00:00+00:00,20495998001.3307,2021-12-13 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2021-12-19 00:00:00+00:00,2021-12-19 00:00:00+00:00,2021-12-20 00:00:00+00:00,886214966718.6549,2021-12-20 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-12-19 00:00:00+00:00,2021-12-19 00:00:00+00:00,2021-12-20 00:00:00+00:00,464449835222.0164,2021-12-20 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2021-12-19 00:00:00+00:00,2021-12-19 00:00:00+00:00,2021-12-20 00:00:00+00:00,18995260629.6858,2021-12-20 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2021-12-26 00:00:00+00:00,2021-12-26 00:00:00+00:00,2021-12-27 00:00:00+00:00,960688686557.3997,2021-12-27 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2021-12-26 00:00:00+00:00,2021-12-26 00:00:00+00:00,2021-12-27 00:00:00+00:00,480356471354.0349,2021-12-27 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2021-12-26 00:00:00+00:00,2021-12-26 00:00:00+00:00,2021-12-27 00:00:00+00:00,23016923431.9803,2021-12-27 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-01-02 00:00:00+00:00,2022-01-02 00:00:00+00:00,2022-01-03 00:00:00+00:00,895826639879.7356,2022-01-03 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-01-02 00:00:00+00:00,2022-01-02 00:00:00+00:00,2022-01-03 00:00:00+00:00,452429174354.97003,2022-01-03 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-01-02 00:00:00+00:00,2022-01-02 00:00:00+00:00,2022-01-03 00:00:00+00:00,21811073084.4362,2022-01-03 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-01-09 00:00:00+00:00,2022-01-09 00:00:00+00:00,2022-01-10 00:00:00+00:00,792682352625.3268,2022-01-10 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-01-09 00:00:00+00:00,2022-01-09 00:00:00+00:00,2022-01-10 00:00:00+00:00,372503346874.9416,2022-01-10 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-01-09 00:00:00+00:00,2022-01-09 00:00:00+00:00,2022-01-10 00:00:00+00:00,27582873595.8018,2022-01-10 00:00:00+00:00,7,False,True,True,True,False
btc,BTC,2022-01-16 00:00:00+00:00,2022-01-16 00:00:00+00:00,2022-01-17 00:00:00+00:00,817252077983.4712,2022-01-17 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-01-16 00:00:00+00:00,2022-01-16 00:00:00+00:00,2022-01-17 00:00:00+00:00,396274948183.3029,2022-01-17 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-01-16 00:00:00+00:00,2022-01-16 00:00:00+00:00,2022-01-17 00:00:00+00:00,25624725926.0135,2022-01-17 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2022-01-23 00:00:00+00:00,2022-01-23 00:00:00+00:00,2022-01-24 00:00:00+00:00,686903645043.7297,2022-01-24 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-01-23 00:00:00+00:00,2022-01-23 00:00:00+00:00,2022-01-24 00:00:00+00:00,299160671633.6106,2022-01-24 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-01-23 00:00:00+00:00,2022-01-23 00:00:00+00:00,2022-01-24 00:00:00+00:00,16512174455.8241,2022-01-24 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-01-30 00:00:00+00:00,2022-01-30 00:00:00+00:00,2022-01-31 00:00:00+00:00,719574502508.9705,2022-01-31 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-01-30 00:00:00+00:00,2022-01-30 00:00:00+00:00,2022-01-31 00:00:00+00:00,308311140628.4357,2022-01-31 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-01-30 00:00:00+00:00,2022-01-30 00:00:00+00:00,2022-01-31 00:00:00+00:00,17789485359.1029,2022-01-31 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-02-06 00:00:00+00:00,2022-02-06 00:00:00+00:00,2022-02-07 00:00:00+00:00,802716166347.2821,2022-02-07 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-02-06 00:00:00+00:00,2022-02-06 00:00:00+00:00,2022-02-07 00:00:00+00:00,360233186220.1321,2022-02-07 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-02-06 00:00:00+00:00,2022-02-06 00:00:00+00:00,2022-02-07 00:00:00+00:00,17994374918.5802,2022-02-07 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-02-13 00:00:00+00:00,2022-02-13 00:00:00+00:00,2022-02-14 00:00:00+00:00,799914657954.3014,2022-02-14 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-02-13 00:00:00+00:00,2022-02-13 00:00:00+00:00,2022-02-14 00:00:00+00:00,340455424967.8945,2022-02-14 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-02-13 00:00:00+00:00,2022-02-13 00:00:00+00:00,2022-02-14 00:00:00+00:00,15718898418.861,2022-02-14 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-02-20 00:00:00+00:00,2022-02-20 00:00:00+00:00,2022-02-21 00:00:00+00:00,731091944780.325,2022-02-21 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-02-20 00:00:00+00:00,2022-02-20 00:00:00+00:00,2022-02-21 00:00:00+00:00,311735818583.9793,2022-02-21 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-02-20 00:00:00+00:00,2022-02-20 00:00:00+00:00,2022-02-21 00:00:00+00:00,14712496333.159,2022-02-21 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-02-27 00:00:00+00:00,2022-02-27 00:00:00+00:00,2022-02-28 00:00:00+00:00,714497979063.6005,2022-02-28 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-02-27 00:00:00+00:00,2022-02-27 00:00:00+00:00,2022-02-28 00:00:00+00:00,309300957603.4774,2022-02-28 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-02-27 00:00:00+00:00,2022-02-27 00:00:00+00:00,2022-02-28 00:00:00+00:00,13613768912.8394,2022-02-28 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-03-06 00:00:00+00:00,2022-03-06 00:00:00+00:00,2022-03-07 00:00:00+00:00,728670905368.0938,2022-03-07 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-03-06 00:00:00+00:00,2022-03-06 00:00:00+00:00,2022-03-07 00:00:00+00:00,302789734330.08545,2022-03-07 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-03-06 00:00:00+00:00,2022-03-06 00:00:00+00:00,2022-03-07 00:00:00+00:00,13354208105.5628,2022-03-07 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-03-13 00:00:00+00:00,2022-03-13 00:00:00+00:00,2022-03-14 00:00:00+00:00,717697507253.0143,2022-03-14 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-03-13 00:00:00+00:00,2022-03-13 00:00:00+00:00,2022-03-14 00:00:00+00:00,298100690308.7325,2022-03-14 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-03-13 00:00:00+00:00,2022-03-13 00:00:00+00:00,2022-03-14 00:00:00+00:00,12721071163.392,2022-03-14 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-03-20 00:00:00+00:00,2022-03-20 00:00:00+00:00,2022-03-21 00:00:00+00:00,784151376119.5593,2022-03-21 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-03-20 00:00:00+00:00,2022-03-20 00:00:00+00:00,2022-03-21 00:00:00+00:00,339234082068.7267,2022-03-21 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-03-20 00:00:00+00:00,2022-03-20 00:00:00+00:00,2022-03-21 00:00:00+00:00,14582697989.41,2022-03-21 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-03-27 00:00:00+00:00,2022-03-27 00:00:00+00:00,2022-03-28 00:00:00+00:00,888562475595.7218,2022-03-28 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-03-27 00:00:00+00:00,2022-03-27 00:00:00+00:00,2022-03-28 00:00:00+00:00,390100025024.9491,2022-03-28 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-03-27 00:00:00+00:00,2022-03-27 00:00:00+00:00,2022-03-28 00:00:00+00:00,16819137208.273,2022-03-28 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-04-03 00:00:00+00:00,2022-04-03 00:00:00+00:00,2022-04-04 00:00:00+00:00,882457046122.9756,2022-04-04 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-04-03 00:00:00+00:00,2022-04-03 00:00:00+00:00,2022-04-04 00:00:00+00:00,417953425564.6764,2022-04-04 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-04-03 00:00:00+00:00,2022-04-03 00:00:00+00:00,2022-04-04 00:00:00+00:00,18098133361.8446,2022-04-04 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-04-10 00:00:00+00:00,2022-04-10 00:00:00+00:00,2022-04-11 00:00:00+00:00,803372627468.9935,2022-04-11 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-04-10 00:00:00+00:00,2022-04-10 00:00:00+00:00,2022-04-11 00:00:00+00:00,382155324406.553,2022-04-11 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-04-10 00:00:00+00:00,2022-04-10 00:00:00+00:00,2022-04-11 00:00:00+00:00,15364635211.1815,2022-04-11 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-04-17 00:00:00+00:00,2022-04-17 00:00:00+00:00,2022-04-18 00:00:00+00:00,754972012082.3365,2022-04-18 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-04-17 00:00:00+00:00,2022-04-17 00:00:00+00:00,2022-04-18 00:00:00+00:00,356077322435.2663,2022-04-18 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-04-17 00:00:00+00:00,2022-04-17 00:00:00+00:00,2022-04-18 00:00:00+00:00,13757424024.8399,2022-04-18 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-04-24 00:00:00+00:00,2022-04-24 00:00:00+00:00,2022-04-25 00:00:00+00:00,751560334690.4332,2022-04-25 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-04-24 00:00:00+00:00,2022-04-24 00:00:00+00:00,2022-04-25 00:00:00+00:00,347696717281.1342,2022-04-25 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-04-24 00:00:00+00:00,2022-04-24 00:00:00+00:00,2022-04-25 00:00:00+00:00,13280981937.3207,2022-04-25 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-05-02 00:00:00+00:00,731799466487.4058,2022-05-02 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-05-02 00:00:00+00:00,336406685697.2194,2022-05-02 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022-05-02 00:00:00+00:00,11304160736.5909,2022-05-02 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-05-08 00:00:00+00:00,2022-05-08 00:00:00+00:00,2022-05-09 00:00:00+00:00,648294631562.7058,2022-05-09 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-05-08 00:00:00+00:00,2022-05-08 00:00:00+00:00,2022-05-09 00:00:00+00:00,299792674682.86914,2022-05-09 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-05-08 00:00:00+00:00,2022-05-08 00:00:00+00:00,2022-05-09 00:00:00+00:00,9990781767.29592,2022-05-09 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-05-15 00:00:00+00:00,2022-05-15 00:00:00+00:00,2022-05-16 00:00:00+00:00,593741420972.2537,2022-05-16 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-05-15 00:00:00+00:00,2022-05-15 00:00:00+00:00,2022-05-16 00:00:00+00:00,254605611336.89404,2022-05-16 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-05-15 00:00:00+00:00,2022-05-15 00:00:00+00:00,2022-05-16 00:00:00+00:00,7882290852.12497,2022-05-16 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-05-22 00:00:00+00:00,2022-05-22 00:00:00+00:00,2022-05-23 00:00:00+00:00,577723026488.325,2022-05-23 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-05-22 00:00:00+00:00,2022-05-22 00:00:00+00:00,2022-05-23 00:00:00+00:00,243544487687.6871,2022-05-23 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-05-22 00:00:00+00:00,2022-05-22 00:00:00+00:00,2022-05-23 00:00:00+00:00,7345776131.80539,2022-05-23 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-05-29 00:00:00+00:00,2022-05-29 00:00:00+00:00,2022-05-30 00:00:00+00:00,560730506231.738,2022-05-30 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-05-29 00:00:00+00:00,2022-05-29 00:00:00+00:00,2022-05-30 00:00:00+00:00,215878221063.95007,2022-05-30 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-05-29 00:00:00+00:00,2022-05-29 00:00:00+00:00,2022-05-30 00:00:00+00:00,6707278400.7716,2022-05-30 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-06-05 00:00:00+00:00,2022-06-05 00:00:00+00:00,2022-06-06 00:00:00+00:00,570162600125.2587,2022-06-06 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-06-05 00:00:00+00:00,2022-06-05 00:00:00+00:00,2022-06-06 00:00:00+00:00,215360134664.82568,2022-06-06 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-06-05 00:00:00+00:00,2022-06-05 00:00:00+00:00,2022-06-06 00:00:00+00:00,7644207649.68211,2022-06-06 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-06-12 00:00:00+00:00,2022-06-12 00:00:00+00:00,2022-06-13 00:00:00+00:00,511541120875.3391,2022-06-13 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-06-12 00:00:00+00:00,2022-06-12 00:00:00+00:00,2022-06-13 00:00:00+00:00,172958147267.76874,2022-06-13 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-06-12 00:00:00+00:00,2022-06-12 00:00:00+00:00,2022-06-13 00:00:00+00:00,6338935774.62963,2022-06-13 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-06-19 00:00:00+00:00,2022-06-19 00:00:00+00:00,2022-06-20 00:00:00+00:00,390825178945.0636,2022-06-20 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-06-19 00:00:00+00:00,2022-06-19 00:00:00+00:00,2022-06-20 00:00:00+00:00,134248636330.19833,2022-06-20 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-06-19 00:00:00+00:00,2022-06-19 00:00:00+00:00,2022-06-20 00:00:00+00:00,6573861022.76517,2022-06-20 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-06-26 00:00:00+00:00,2022-06-26 00:00:00+00:00,2022-06-27 00:00:00+00:00,401907776246.90607,2022-06-27 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-06-26 00:00:00+00:00,2022-06-26 00:00:00+00:00,2022-06-27 00:00:00+00:00,143867796717.28784,2022-06-27 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-06-26 00:00:00+00:00,2022-06-26 00:00:00+00:00,2022-06-27 00:00:00+00:00,6782414488.53018,2022-06-27 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-07-03 00:00:00+00:00,2022-07-03 00:00:00+00:00,2022-07-04 00:00:00+00:00,367880445197.9902,2022-07-04 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-07-03 00:00:00+00:00,2022-07-03 00:00:00+00:00,2022-07-04 00:00:00+00:00,128356565298.48178,2022-07-04 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-07-03 00:00:00+00:00,2022-07-03 00:00:00+00:00,2022-07-04 00:00:00+00:00,6192906083.03483,2022-07-04 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-07-10 00:00:00+00:00,2022-07-10 00:00:00+00:00,2022-07-11 00:00:00+00:00,397679652328.1112,2022-07-11 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-07-10 00:00:00+00:00,2022-07-10 00:00:00+00:00,2022-07-11 00:00:00+00:00,139614274575.63583,2022-07-11 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-07-10 00:00:00+00:00,2022-07-10 00:00:00+00:00,2022-07-11 00:00:00+00:00,6180484663.26315,2022-07-11 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-07-17 00:00:00+00:00,2022-07-17 00:00:00+00:00,2022-07-18 00:00:00+00:00,397735055796.3284,2022-07-18 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-07-17 00:00:00+00:00,2022-07-17 00:00:00+00:00,2022-07-18 00:00:00+00:00,161064574677.45358,2022-07-18 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-07-17 00:00:00+00:00,2022-07-17 00:00:00+00:00,2022-07-18 00:00:00+00:00,6377267741.70523,2022-07-18 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-07-24 00:00:00+00:00,2022-07-24 00:00:00+00:00,2022-07-25 00:00:00+00:00,432733026887.7572,2022-07-25 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-07-24 00:00:00+00:00,2022-07-24 00:00:00+00:00,2022-07-25 00:00:00+00:00,192105061194.78735,2022-07-25 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-07-24 00:00:00+00:00,2022-07-24 00:00:00+00:00,2022-07-25 00:00:00+00:00,7122427989.06106,2022-07-25 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-07-31 00:00:00+00:00,2022-07-31 00:00:00+00:00,2022-08-01 00:00:00+00:00,446309554827.0595,2022-08-01 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-07-31 00:00:00+00:00,2022-07-31 00:00:00+00:00,2022-08-01 00:00:00+00:00,201774947426.4712,2022-08-01 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-07-31 00:00:00+00:00,2022-07-31 00:00:00+00:00,2022-08-01 00:00:00+00:00,7658222657.03498,2022-08-01 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-08-07 00:00:00+00:00,2022-08-07 00:00:00+00:00,2022-08-08 00:00:00+00:00,442589959621.64594,2022-08-08 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-08-07 00:00:00+00:00,2022-08-07 00:00:00+00:00,2022-08-08 00:00:00+00:00,203715229635.36835,2022-08-08 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-08-07 00:00:00+00:00,2022-08-07 00:00:00+00:00,2022-08-08 00:00:00+00:00,8283922904.47195,2022-08-08 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-08-14 00:00:00+00:00,2022-08-14 00:00:00+00:00,2022-08-15 00:00:00+00:00,464926257245.774,2022-08-15 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-08-14 00:00:00+00:00,2022-08-14 00:00:00+00:00,2022-08-15 00:00:00+00:00,232561677400.71896,2022-08-15 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-08-14 00:00:00+00:00,2022-08-14 00:00:00+00:00,2022-08-15 00:00:00+00:00,8767266292.37357,2022-08-15 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-08-21 00:00:00+00:00,2022-08-21 00:00:00+00:00,2022-08-22 00:00:00+00:00,412286690747.79285,2022-08-22 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-08-21 00:00:00+00:00,2022-08-21 00:00:00+00:00,2022-08-22 00:00:00+00:00,194896881364.62033,2022-08-22 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-08-21 00:00:00+00:00,2022-08-21 00:00:00+00:00,2022-08-22 00:00:00+00:00,7096342949.92884,2022-08-22 00:00:00+00:00,10,False,True,True,True,False
btc,BTC,2022-08-28 00:00:00+00:00,2022-08-28 00:00:00+00:00,2022-08-29 00:00:00+00:00,376452934262.3444,2022-08-29 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-08-28 00:00:00+00:00,2022-08-28 00:00:00+00:00,2022-08-29 00:00:00+00:00,173336690866.07443,2022-08-29 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-08-28 00:00:00+00:00,2022-08-28 00:00:00+00:00,2022-08-29 00:00:00+00:00,6298348289.02726,2022-08-29 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-09-04 00:00:00+00:00,2022-09-04 00:00:00+00:00,2022-09-05 00:00:00+00:00,382101528755.6661,2022-09-05 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-09-04 00:00:00+00:00,2022-09-04 00:00:00+00:00,2022-09-05 00:00:00+00:00,189737797183.52692,2022-09-05 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-09-04 00:00:00+00:00,2022-09-04 00:00:00+00:00,2022-09-05 00:00:00+00:00,7133499158.9789,2022-09-05 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-09-11 00:00:00+00:00,2022-09-11 00:00:00+00:00,2022-09-12 00:00:00+00:00,416141773128.1593,2022-09-12 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-09-11 00:00:00+00:00,2022-09-11 00:00:00+00:00,2022-09-12 00:00:00+00:00,211861995969.49994,2022-09-12 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-09-11 00:00:00+00:00,2022-09-11 00:00:00+00:00,2022-09-12 00:00:00+00:00,7993836055.54486,2022-09-12 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-09-18 00:00:00+00:00,2022-09-18 00:00:00+00:00,2022-09-19 00:00:00+00:00,372115875618.3138,2022-09-19 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-09-18 00:00:00+00:00,2022-09-18 00:00:00+00:00,2022-09-19 00:00:00+00:00,161247314540.04193,2022-09-19 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-09-18 00:00:00+00:00,2022-09-18 00:00:00+00:00,2022-09-19 00:00:00+00:00,7509222253.78053,2022-09-19 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-09-25 00:00:00+00:00,2022-09-25 00:00:00+00:00,2022-09-26 00:00:00+00:00,360088000637.69366,2022-09-26 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-09-25 00:00:00+00:00,2022-09-25 00:00:00+00:00,2022-09-26 00:00:00+00:00,156034243695.67407,2022-09-26 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-09-25 00:00:00+00:00,2022-09-25 00:00:00+00:00,2022-09-26 00:00:00+00:00,7882178908.11898,2022-09-26 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2022-10-02 00:00:00+00:00,2022-10-02 00:00:00+00:00,2022-10-03 00:00:00+00:00,364472504804.05634,2022-10-03 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-10-02 00:00:00+00:00,2022-10-02 00:00:00+00:00,2022-10-03 00:00:00+00:00,153868849720.17062,2022-10-03 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-10-02 00:00:00+00:00,2022-10-02 00:00:00+00:00,2022-10-03 00:00:00+00:00,7131322592.782,2022-10-03 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-10-09 00:00:00+00:00,2022-10-09 00:00:00+00:00,2022-10-10 00:00:00+00:00,372530287709.7266,2022-10-10 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-10-09 00:00:00+00:00,2022-10-09 00:00:00+00:00,2022-10-10 00:00:00+00:00,159218549540.04053,2022-10-10 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-10-09 00:00:00+00:00,2022-10-09 00:00:00+00:00,2022-10-10 00:00:00+00:00,7606814083.88671,2022-10-10 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-10-16 00:00:00+00:00,2022-10-16 00:00:00+00:00,2022-10-17 00:00:00+00:00,369462722255.0901,2022-10-17 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-10-16 00:00:00+00:00,2022-10-16 00:00:00+00:00,2022-10-17 00:00:00+00:00,157366417408.86447,2022-10-17 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-10-16 00:00:00+00:00,2022-10-16 00:00:00+00:00,2022-10-17 00:00:00+00:00,7173751072.65709,2022-10-17 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-10-23 00:00:00+00:00,2022-10-23 00:00:00+00:00,2022-10-24 00:00:00+00:00,375413885984.6,2022-10-24 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-10-23 00:00:00+00:00,2022-10-23 00:00:00+00:00,2022-10-24 00:00:00+00:00,164380433878.0249,2022-10-24 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-10-23 00:00:00+00:00,2022-10-23 00:00:00+00:00,2022-10-24 00:00:00+00:00,7063377553.31256,2022-10-24 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-10-30 00:00:00+00:00,2022-10-30 00:00:00+00:00,2022-10-31 00:00:00+00:00,395712590941.6769,2022-10-31 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-10-30 00:00:00+00:00,2022-10-30 00:00:00+00:00,2022-10-31 00:00:00+00:00,191577832787.47375,2022-10-31 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-10-30 00:00:00+00:00,2022-10-30 00:00:00+00:00,2022-10-31 00:00:00+00:00,7780144958.59161,2022-10-31 00:00:00+00:00,9,False,True,True,True,False
btc,BTC,2022-11-06 00:00:00+00:00,2022-11-06 00:00:00+00:00,2022-11-07 00:00:00+00:00,402181988995.9385,2022-11-07 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-11-06 00:00:00+00:00,2022-11-06 00:00:00+00:00,2022-11-07 00:00:00+00:00,189826866254.16013,2022-11-07 00:00:00+00:00,2,True,True,True,True,True
link,LINK,2022-11-06 00:00:00+00:00,2022-11-06 00:00:00+00:00,2022-11-07 00:00:00+00:00,8127981187.10339,2022-11-07 00:00:00+00:00,8,False,True,True,True,False
btc,BTC,2022-11-13 00:00:00+00:00,2022-11-13 00:00:00+00:00,2022-11-14 00:00:00+00:00,313461563543.2652,2022-11-14 00:00:00+00:00,1,True,True,True,True,True
eth,ETH,2022-11-13 00:00:00+00:00,2022-11-13 00:00:00+00:00,2022-11-14 00:00:00+00:00,147050025301.25134,2022-11-14 00:00:00+00:00,2,True,True,True,True,True
